Module,Line,Literal,Code Snippet
core/engine_surrogate/surrogate_engine.py,263,0.3,"c7_val = params.get(""c7_plus"", params.get(""c7_plus_fraction"", 0.3))"
core/engine_surrogate/surrogate_engine.py,271,43.94,arg = 43.94 * (p_ratio - (1.0 + 0.1 * (c7_val - 0.3)))
core/engine_surrogate/surrogate_engine.py,271,0.1,arg = 43.94 * (p_ratio - (1.0 + 0.1 * (c7_val - 0.3)))
core/engine_surrogate/surrogate_engine.py,271,0.3,arg = 43.94 * (p_ratio - (1.0 + 0.1 * (c7_val - 0.3)))
core/engine_surrogate/surrogate_engine.py,274,0.05,"mu_g = params.get(""co2_viscosity"", 0.05)"
core/engine_surrogate/surrogate_engine.py,275,1.5,"mu_o = params.get(""viscosity_oil"", 1.5)"
core/engine_surrogate/surrogate_engine.py,276,0.25,mu_mix = (0.5 * mu_g**-0.25 + 0.5 * mu_o**-0.25)**-4.0
core/engine_surrogate/surrogate_engine.py,276,0.25,mu_mix = (0.5 * mu_g**-0.25 + 0.5 * mu_o**-0.25)**-4.0
core/engine_surrogate/surrogate_engine.py,276,4.0,mu_mix = (0.5 * mu_g**-0.25 + 0.5 * mu_o**-0.25)**-4.0
core/engine_surrogate/surrogate_engine.py,278,0.67,"omega_tl = params.get(""omega_tl"", 0.67)"
core/engine_surrogate/surrogate_engine.py,283,0.8,"k_ro_end = params.get(""k_ro_0"", 0.8)"
core/engine_surrogate/surrogate_engine.py,320,0.25,"s_wi_val = params.get(""connate_water_saturation"", 0.25)"
core/engine_surrogate/surrogate_engine.py,321,0.25,"s_or_val = params.get(""residual_oil_saturation"", params.get(""sor"", 0.25))"
core/engine_surrogate/surrogate_engine.py,341,1430.0,"p_target = params.get(""target_pressure_psi"", 1430.0)"
core/engine_surrogate/surrogate_engine.py,342,5500.0,"p_frac = float(params.get(""caprock_fracture_pressure_psi"", 5500.0))"
core/engine_surrogate/surrogate_engine.py,343,0.9,p_safe_ceiling = 0.90 * p_frac
core/engine_surrogate/surrogate_engine.py,347,500.0,nominal_drawdown = 500.0
core/engine_surrogate/surrogate_engine.py,366,500.0,"bleed_factor = max(0.0, 1.0 - (current_p - p_target) / 500.0)"
core/engine_surrogate/surrogate_engine.py,379,450.0,"dp = float(np.clip(dp, -450.0, 450.0))"
core/engine_surrogate/surrogate_engine.py,379,450.0,"dp = float(np.clip(dp, -450.0, 450.0))"
core/engine_surrogate/surrogate_engine.py,382,50.0,tolerance_window = 50.0  # psi
core/engine_surrogate/surrogate_engine.py,383,0.33,k_smooth = 1.0 / (tolerance_window * 0.33)  # Matches 95% damping
core/engine_surrogate/surrogate_engine.py,425,0.25,"rf_max_physical = max(0.0, 1.0 - swi - getattr(reservoir_data, ""residual_oil_saturation"", params.get"
core/engine_surrogate/surrogate_engine.py,450,0.053,"co2_tonne_per_mscf = float(params.get(""co2_density_tonne_per_mscf"", 0.053))"
core/engine_surrogate/surrogate_engine.py,461,0.05,gas_threshold = 0.05 * np.max(gas_rates) if len(gas_rates) > 0 and np.max(gas_rates) > 0 else 1.0
core/engine_surrogate/surrogate_engine.py,463,365.25,bt_years = float(time_vector[bt_indices[0]] / 365.25) if len(bt_indices) > 0 else float(operational_
core/engine_surrogate/surrogate_engine.py,476,0.95,"co2_recycle_eff = float(params.get(""co2_recycling_efficiency"", 0.95))"
core/engine_surrogate/surrogate_engine.py,482,365.25,"y = min(n_years - 1, max(0, int(t_mid // 365.25)))"
core/engine_surrogate/surrogate_engine.py,486,365.25,annual_co2_inj_mscf[0] = float(np.sum(inj_rate) * 365.25)
core/engine_surrogate/surrogate_engine.py,487,365.25,annual_co2_prod_mscf[0] = float(np.sum(co2_gas_rate) * 365.25)
core/engine_surrogate/surrogate_engine.py,560,90.0,"""cycle_length_days"": getattr(eor_params, ""cycle_length_days"", 90.0),"
core/engine_surrogate/surrogate_engine.py,564,90.0,"""huff_n_puff_cycle_length_days"": getattr(eor_params, ""huff_n_puff_cycle_length_days"", 90.0),"
core/engine_surrogate/surrogate_engine.py,565,30.0,"""huff_n_puff_injection_period_days"": getattr(eor_params, ""huff_n_puff_injection_period_days"", 30.0),"
core/engine_surrogate/surrogate_engine.py,566,15.0,"""huff_n_puff_soaking_period_days"": getattr(eor_params, ""huff_n_puff_soaking_period_days"", 15.0),"
core/engine_surrogate/surrogate_engine.py,567,45.0,"""huff_n_puff_production_period_days"": getattr(eor_params, ""huff_n_puff_production_period_days"", 45.0"
core/engine_surrogate/surrogate_engine.py,576,5.0,"""tapered_duration_years"": getattr(eor_params, ""tapered_duration_years"", 5.0),"
core/engine_surrogate/surrogate_engine.py,579,15.0,"""pulsed_pulse_duration_days"": getattr(eor_params, ""pulsed_pulse_duration_days"", 15.0),"
core/engine_surrogate/surrogate_engine.py,580,15.0,"""pulsed_pause_duration_days"": getattr(eor_params, ""pulsed_pause_duration_days"", 15.0),"
core/engine_surrogate/surrogate_engine.py,586,0.15,"""porosity"": reservoir_data.average_porosity or 0.15,"
core/engine_surrogate/surrogate_engine.py,587,100.0,"""permeability"": reservoir_data.average_permeability or 100.0,"
core/engine_surrogate/surrogate_engine.py,589,2000.0,"""length_ft"": getattr(reservoir_data, ""length_ft"", 2000.0) or 2000.0,"
core/engine_surrogate/surrogate_engine.py,589,2000.0,"""length_ft"": getattr(reservoir_data, ""length_ft"", 2000.0) or 2000.0,"
core/engine_surrogate/surrogate_engine.py,590,10.0,"""width_ft"": (getattr(reservoir_data, ""area_acres"", 10.0) or 10.0) * 43560.0 / (getattr(reservoir_dat"
core/engine_surrogate/surrogate_engine.py,590,10.0,"""width_ft"": (getattr(reservoir_data, ""area_acres"", 10.0) or 10.0) * 43560.0 / (getattr(reservoir_dat"
core/engine_surrogate/surrogate_engine.py,590,43560.0,"""width_ft"": (getattr(reservoir_data, ""area_acres"", 10.0) or 10.0) * 43560.0 / (getattr(reservoir_dat"
core/engine_surrogate/surrogate_engine.py,590,2000.0,"""width_ft"": (getattr(reservoir_data, ""area_acres"", 10.0) or 10.0) * 43560.0 / (getattr(reservoir_dat"
core/engine_surrogate/surrogate_engine.py,590,2000.0,"""width_ft"": (getattr(reservoir_data, ""area_acres"", 10.0) or 10.0) * 43560.0 / (getattr(reservoir_dat"
core/engine_surrogate/surrogate_engine.py,591,50.0,"""thickness_ft"": getattr(reservoir_data, ""thickness_ft"", 50.0) or 50.0,"
core/engine_surrogate/surrogate_engine.py,591,50.0,"""thickness_ft"": getattr(reservoir_data, ""thickness_ft"", 50.0) or 50.0,"
core/engine_surrogate/surrogate_engine.py,602,0.25,"""s_wi"": getattr(reservoir_data, ""initial_water_saturation"", 0.25),"
core/engine_surrogate/surrogate_engine.py,603,0.25,"""sor"": getattr(reservoir_data, ""residual_oil_saturation"", 0.25),"
core/engine_surrogate/surrogate_engine.py,604,0.05,"""s_gc"": 0.05, # Critical gas saturation"
core/engine_surrogate/surrogate_engine.py,605,400.0,"""co2_solubility"": 400.0,  # scf/STB (standard default)"
core/engine_surrogate/surrogate_engine.py,606,150.0,"""temperature_f"": getattr(reservoir_data, ""temperature"", 150.0),"
core/engine_surrogate/surrogate_engine.py,610,0.0005,"""mscf_per_res_bbl"": 1.0 / (max(getattr(reservoir_data, ""bg"", 0.0005), 1e-6) * 1000.0),"
core/engine_surrogate/surrogate_engine.py,610,1000.0,"""mscf_per_res_bbl"": 1.0 / (max(getattr(reservoir_data, ""bg"", 0.0005), 1e-6) * 1000.0),"
core/engine_surrogate/surrogate_engine.py,632,0.25,"swi = getattr(reservoir_data, ""initial_water_saturation"", 0.25)"
core/engine_surrogate/surrogate_engine.py,633,1.2,bo = 1.2 # Formation volume factor
core/engine_surrogate/surrogate_engine.py,634,0.1,"pv_rb = (ooip * bo) / max(1.0 - swi, 0.1)"
core/engine_surrogate/surrogate_engine.py,640,365.25,total_inj_rb = q_inj_rb_day_hcpvi * 365.25 * operational_params.project_lifetime_years
core/engine_surrogate/surrogate_engine.py,646,10.0,"H_k = 10.0 ** (v_dp / max(1.0 - v_dp, 1e-4))"
core/engine_surrogate/surrogate_engine.py,647,2.5,"M_eff = float(params.get(""mobility_ratio"", 2.5))"
core/engine_surrogate/surrogate_engine.py,648,0.78,E_eff = (0.78 + 0.22 * (M_eff**0.25))**4
core/engine_surrogate/surrogate_engine.py,648,0.22,E_eff = (0.78 + 0.22 * (M_eff**0.25))**4
core/engine_surrogate/surrogate_engine.py,648,0.25,E_eff = (0.78 + 0.22 * (M_eff**0.25))**4
core/engine_surrogate/surrogate_engine.py,649,1.01,"K_koval = max(1.01, H_k * E_eff)"
core/engine_surrogate/surrogate_engine.py,656,43560.0,pv_calc = (area_acres * 43560.0 * thickness_ft * porosity) / 5.615
core/engine_surrogate/surrogate_engine.py,656,5.615,pv_calc = (area_acres * 43560.0 * thickness_ft * porosity) / 5.615
core/engine_surrogate/surrogate_engine.py,669,365.25,"annual_inj_rb = max(q_inj_rb_day * 365.25, 1.0)"
core/engine_surrogate/surrogate_engine.py,674,0.1,"bt_time = float(np.clip(t_bt_calc, 0.1, max(lifetime * 0.9, 0.5)))"
core/engine_surrogate/surrogate_engine.py,674,0.9,"bt_time = float(np.clip(t_bt_calc, 0.1, max(lifetime * 0.9, 0.5)))"
core/engine_surrogate/surrogate_engine.py,689,35.0,"api_gravity = getattr(reservoir_data, ""oil_api_gravity"", 35.0)"
core/engine_surrogate/surrogate_engine.py,691,150.0,"temperature=getattr(reservoir_data, ""temperature"", 150.0),"
core/engine_surrogate/surrogate_engine.py,848,0.01,0.01 <= reservoir_data.average_porosity <= 0.5
core/engine_surrogate/surrogate_models.py,26,0.053,CO2_DENSITY_TONNE_PER_MSCF = 0.053
core/engine_surrogate/surrogate_models.py,31,0.05,S_GC_CRITICAL = 0.05  # Critical gas saturation
core/engine_surrogate/surrogate_models.py,32,0.25,S_OR_BASE = 0.25  # Residual oil saturation
core/engine_surrogate/surrogate_models.py,124,0.25,"s_wi = params.get(""s_wi"") if params.get(""s_wi"") is not None else 0.25"
core/engine_surrogate/surrogate_models.py,126,0.05,if (s_gc or 0.05) + (s_or or 0.25) + (s_wi or 0.25) >= 1.0:
core/engine_surrogate/surrogate_models.py,126,0.25,if (s_gc or 0.05) + (s_or or 0.25) + (s_wi or 0.25) >= 1.0:
core/engine_surrogate/surrogate_models.py,126,0.25,if (s_gc or 0.05) + (s_or or 0.25) + (s_wi or 0.25) >= 1.0:
core/engine_surrogate/surrogate_models.py,171,0.517,areal_eff = 0.517 - 0.072 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,171,0.072,areal_eff = 0.517 - 0.072 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,174,0.7,areal_eff = 0.70 - 0.12 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,174,0.12,areal_eff = 0.70 - 0.12 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,177,0.65,areal_eff = 0.65 - 0.10 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,177,0.1,areal_eff = 0.65 - 0.10 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,180,0.517,areal_eff = 0.517 - 0.072 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,180,0.072,areal_eff = 0.517 - 0.072 * np.log10(mobility_ratio)
core/engine_surrogate/surrogate_models.py,182,0.1,"return float(np.clip(areal_eff, 0.1, 1.0))"
core/engine_surrogate/surrogate_models.py,199,0.7,vertical_eff = 1.0 - (v_dp**0.7)
core/engine_surrogate/surrogate_models.py,200,0.1,"return float(np.clip(vertical_eff, 0.1, 1.0))"
core/engine_surrogate/surrogate_models.py,243,0.1,"return float(np.clip(trapping_eff, 0.1, 1.0))"
core/engine_surrogate/surrogate_models.py,257,0.2,"solution_gas_co2_fraction: float = 0.20,"
core/engine_surrogate/surrogate_models.py,293,0.2,solution_gas_co2_fraction: Fraction of solution gas that is CO2 (default 0.20)
core/engine_surrogate/surrogate_models.py,304,365.25,co2_injected_total = injection_rate * 365.25 * project_life_years * co2_density_tonne
core/engine_surrogate/surrogate_models.py,375,0.25,"s_wi: float = 0.25,"
core/engine_surrogate/surrogate_models.py,469,5.0,"bt_time = params.get(""breakthrough_time"", 5.0)"
core/engine_surrogate/surrogate_models.py,484,5000.0,"injection_rate = params.get(""injection_rate"", 5000.0)"
core/engine_surrogate/surrogate_models.py,488,1.5,"recycle_growth_rate = params.get(""recycle_growth_rate"", 1.5)"
core/engine_surrogate/surrogate_models.py,489,5.0,"breakthrough_time_years = params.get(""breakthrough_time"", 5.0)"
core/engine_surrogate/surrogate_models.py,490,483.0,"mscf_per_res_bbl = params.get(""mscf_per_res_bbl"", 483.0)"
core/engine_surrogate/surrogate_models.py,491,500.0,"initial_gor = params.get(""initial_gor"", 500.0)"
core/engine_surrogate/surrogate_models.py,504,0.2,"solution_gas_co2_fraction=params.get(""solution_gas_co2_fraction"", 0.20),"
core/engine_surrogate/surrogate_models.py,508,70.0,"oil_price = params.get(""oil_price_usd_per_bbl"", 70.0)"
core/engine_surrogate/surrogate_models.py,509,50.0,"co2_cost = params.get(""co2_cost_usd_per_ton"", 50.0)"
core/engine_surrogate/surrogate_models.py,510,0.1,"discount_rate = params.get(""discount_rate"", 0.10)"
core/engine_surrogate/surrogate_models.py,537,3000.0,"params.get(""pressure"", params.get(""target_pressure_psi"", 3000.0)),"
core/engine_surrogate/surrogate_models.py,538,2500.0,"params.get(""mmp"", 2500.0),"
core/engine_surrogate/surrogate_models.py,539,0.3,"params.get(""c7_plus_fraction"", 0.3),"
core/engine_surrogate/surrogate_models.py,590,0.1,if mobility_ratio < 0.1 or mobility_ratio > 50:
core/engine_surrogate/surrogate_models.py,591,0.8,confidence *= 0.8
core/engine_surrogate/surrogate_models.py,594,3000.0,"pressure = params.get(""target_pressure_psi"", 3000.0)"
core/engine_surrogate/surrogate_models.py,595,2500.0,"mmp = params.get(""mmp"", 2500.0)"
core/engine_surrogate/surrogate_models.py,600,0.9,confidence *= 0.9
core/engine_surrogate/surrogate_models.py,603,5000.0,"injection_rate = params.get(""injection_rate"", 5000.0)"
core/engine_surrogate/surrogate_models.py,605,0.9,confidence *= 0.9
core/engine_surrogate/surrogate_models.py,610,0.25,"s_wi = params.get(""s_wi"", 0.25)"
core/engine_surrogate/surrogate_models.py,612,0.95,if s_gc + s_or + s_wi >= 0.95:
core/engine_surrogate/surrogate_models.py,614,0.85,confidence *= 0.85
core/engine_surrogate/surrogate_models.py,618,0.99,if v_dp < 0.0 or v_dp > 0.99:
core/engine_surrogate/surrogate_models.py,619,0.8,confidence *= 0.8
core/engine_surrogate/surrogate_models.py,789,0.9,"""confidence"": 0.9,  # Default confidence for response surface"
core/engine_surrogate/training_data.py,234,100.0,"""injection_rate"": (100.0, 100000.0),  # MSCFD"
core/engine_surrogate/training_data.py,234,100000.0,"""injection_rate"": (100.0, 100000.0),  # MSCFD"
core/engine_surrogate/training_data.py,235,1000.0,"""target_pressure_psi"": (1000.0, 8000.0),  # psi"
core/engine_surrogate/training_data.py,235,8000.0,"""target_pressure_psi"": (1000.0, 8000.0),  # psi"
core/engine_surrogate/training_data.py,236,0.1,"""mobility_ratio"": (0.1, 50.0),  # dimensionless"
core/engine_surrogate/training_data.py,236,50.0,"""mobility_ratio"": (0.1, 50.0),  # dimensionless"
core/engine_surrogate/training_data.py,237,0.05,"""porosity"": (0.05, 0.35),  # fraction"
core/engine_surrogate/training_data.py,237,0.35,"""porosity"": (0.05, 0.35),  # fraction"
core/engine_surrogate/training_data.py,238,1000.0,"""permeability"": (1.0, 1000.0),  # mD"
core/engine_surrogate/training_data.py,239,1500.0,"""mmp"": (1500.0, 4000.0),  # psi"
core/engine_surrogate/training_data.py,239,4000.0,"""mmp"": (1500.0, 4000.0),  # psi"
core/engine_surrogate/training_data.py,240,4.0,"""wag_ratio"": (0.0, 4.0),  # dimensionless"
core/engine_surrogate/training_data.py,241,0.01,"""kv_kh_ratio"": (0.01, 1.0),  # dimensionless"
core/optimization_analysis.py,159,0.975,"t_critical = stats.t.ppf(0.975, n - 2)"
core/optimization_analysis.py,196,1.96,"confidence_interval=(mu - 1.96*sigma/np.sqrt(len(elementary_effects)),"
core/optimization_analysis.py,197,1.96,"mu + 1.96*sigma/np.sqrt(len(elementary_effects))),"
core/optimization_analysis.py,218,0.95,"confidence_level: float = 0.95) -> Tuple[float, float]:"
core/optimization_analysis.py,274,0.01,threshold = 0.01 * np.std(objective_values)
core/optimization_analysis.py,338,0.01,convergence_threshold = 0.01 * np.std(param_values)
core/optimization_analysis.py,505,1.02,"colorbar=dict(title=""Sensitivity"", x=1.02)"
core/unified_engine/base/engine_config.py,52,0.01,minimum: float = 0.01        # Minimum timestep (days)
core/unified_engine/base/engine_config.py,53,365.0,maximum: float = 365.0       # Maximum timestep (days)
core/unified_engine/base/engine_config.py,55,1.5,growth_factor: float = 1.5   # Maximum timestep growth factor
core/unified_engine/base/engine_config.py,60,0.8,cfl_safety_factor: float = 0.8  # Safety factor for CFL condition
core/unified_engine/base/engine_config.py,96,100.0,dx: float = 100.0            # Cell size in x (ft)
core/unified_engine/base/engine_config.py,97,100.0,dy: float = 100.0            # Cell size in y (ft)
core/unified_engine/base/engine_config.py,98,10.0,dz: float = 10.0             # Cell size in z (ft)
core/unified_engine/base/engine_config.py,159,365.0,simulation_time: float = 365.0  # Total simulation time (days)
core/unified_engine/base/engine_config.py,160,30.0,output_frequency: float = 30.0  # Output interval (days)
core/unified_engine/base/engine_config.py,164,0.01,tolerance_saturation: float = 0.01  # Saturation tolerance
core/unified_engine/base/engine_config.py,179,8000.0,reservoir_depth: float = 8000.0
core/unified_engine/base/engine_config.py,346,0.01,"minimum=timestep_data.get(""minimum"", 0.01),"
core/unified_engine/base/engine_config.py,347,365.0,"maximum=timestep_data.get(""maximum"", 365.0),"
core/unified_engine/base/engine_config.py,349,1.5,"growth_factor=timestep_data.get(""growth_factor"", 1.5),"
core/unified_engine/base/engine_config.py,352,0.8,"cfl_safety_factor=timestep_data.get(""cfl_safety_factor"", 0.8),"
core/unified_engine/base/engine_config.py,375,100.0,"dx=grid_data.get(""dx"", 100.0),"
core/unified_engine/base/engine_config.py,376,100.0,"dy=grid_data.get(""dy"", 100.0),"
core/unified_engine/base/engine_config.py,377,10.0,"dz=grid_data.get(""dz"", 10.0),"
core/unified_engine/base/engine_config.py,381,365.0,"simulation_time=data.get(""simulation_time"", 365.0),"
core/unified_engine/base/engine_config.py,382,30.0,"output_frequency=data.get(""output_frequency"", 30.0),"
core/unified_engine/base/engine_config.py,384,0.01,"tolerance_saturation=data.get(""tolerance_saturation"", 0.01),"
core/unified_engine/core/grid_manager.py,335,0.00633,transmissibility = 6.33e-3 * k_avg * area / dist
core/unified_engine/core/state_manager.py,184,0.01,"if not np.allclose(sums, 1.0, atol=0.01):"
core/unified_engine/core/state_manager.py,384,0.05,"if not np.allclose(sums, 1.0, atol=0.05):"
core/unified_engine/core/state_manager.py,396,0.05,"if not np.allclose(sums, 1.0, atol=0.05):"
core/unified_engine/core/state_manager.py,458,2000.0,"initial_pressure: float = 2000.0,"
core/unified_engine/core/state_manager.py,482,0.2,"saturations[:, 2] = 0.2  # Water saturation (Swc)"
core/unified_engine/core/state_manager.py,483,0.8,"saturations[:, 0] = 0.8  # Oil saturation"
core/unified_engine/core/state_manager.py,504,150.0,"state.temperature = np.full(self.n_cells, 150.0, dtype=np.float64)"
core/unified_engine/core/time_stepper.py,79,0.8,"def __init__(self, safety_factor: float = 0.8):"
core/unified_engine/core/time_stepper.py,116,0.00633,velocity = 6.33e-3 * k_max / viscosity  # ft/day/psi
core/unified_engine/core/time_stepper.py,126,0.001,"return max(dt_cfl, 0.001)  # Minimum 0.001 days"
core/unified_engine/core/time_stepper.py,126,0.001,"return max(dt_cfl, 0.001)  # Minimum 0.001 days"
core/unified_engine/core/time_stepper.py,190,100.0,"grid_spacing: float = 100.0,"
core/unified_engine/core/time_stepper.py,252,0.1,"self._current_dt / (1 + 0.1 * (iteration_count - target_iterations)),"
core/unified_engine/engines/detailed_engine.py,131,2000.0,"initial_conditions.get(""pressure"", 2000.0) if initial_conditions else 2000.0"
core/unified_engine/engines/detailed_engine.py,131,2000.0,"initial_conditions.get(""pressure"", 2000.0) if initial_conditions else 2000.0"
core/unified_engine/engines/detailed_engine.py,138,0.2,"porosity = np.full(n_cells, 0.2, dtype=np.float64)"
core/unified_engine/engines/detailed_engine.py,141,100.0,"permeability = np.full((n_cells, 3), 100.0, dtype=np.float64)"
core/unified_engine/engines/detailed_engine.py,364,2000.0,"else UnifiedState(pressure=np.array([2000.0]), saturations=np.array([[1.0, 0.0, 0.0]]))"
core/unified_engine/engines/detailed_engine.py,394,1000.0,re = 1000.0  # ft (drainage radius)
core/unified_engine/engines/detailed_engine.py,436,100.0,"""oil"": np.array([100.0 * mobility.get(""oil"", 1.0)]),"
core/unified_engine/engines/detailed_engine.py,437,10000.0,"""gas"": np.array([10000.0 * mobility.get(""gas"", 2.0)]),"
core/unified_engine/engines/detailed_engine.py,438,50.0,"""water"": np.array([50.0 * mobility.get(""water"", 0.5)]),"
core/unified_engine/engines/detailed_engine.py,448,10000.0,"""oil"": 10000.0,"
core/unified_engine/engines/detailed_engine.py,450,5000.0,"""water"": 5000.0,"
core/unified_engine/engines/fast_engine.py,97,2000.0,"initial_conditions.get(""pressure"", 2000.0) if initial_conditions else 2000.0"
core/unified_engine/engines/fast_engine.py,97,2000.0,"initial_conditions.get(""pressure"", 2000.0) if initial_conditions else 2000.0"
core/unified_engine/engines/fast_engine.py,103,0.2,"porosity = np.full(n_cells, 0.2, dtype=np.float64)"
core/unified_engine/engines/fast_engine.py,107,100.0,"permeability = np.full(n_cells, 100.0, dtype=np.float64)"
core/unified_engine/engines/fast_engine.py,242,2000.0,"else UnifiedState(pressure=np.array([2000.0]), saturations=np.array([[1.0, 0.0, 0.0]]))"
core/unified_engine/engines/fast_engine.py,255,0.00708,PI = (0.00708 * kh) / (μ * ln(re/rw) + s)
core/unified_engine/engines/fast_engine.py,282,0.7,"saturations = np.array(state.saturations) if hasattr(state, 'saturations') else np.array([[0.7, 0.2,"
core/unified_engine/engines/fast_engine.py,282,0.2,"saturations = np.array(state.saturations) if hasattr(state, 'saturations') else np.array([[0.7, 0.2,"
core/unified_engine/engines/fast_engine.py,282,0.1,"saturations = np.array(state.saturations) if hasattr(state, 'saturations') else np.array([[0.7, 0.2,"
core/unified_engine/engines/fast_engine.py,288,0.7,"s_oil, s_water, s_gas = 0.7, 0.2, 0.1"
core/unified_engine/engines/fast_engine.py,288,0.2,"s_oil, s_water, s_gas = 0.7, 0.2, 0.1"
core/unified_engine/engines/fast_engine.py,288,0.1,"s_oil, s_water, s_gas = 0.7, 0.2, 0.1"
core/unified_engine/engines/fast_engine.py,291,0.1,"kro = max(0.1, s_oil ** 2)  # Oil relative permeability"
core/unified_engine/engines/fast_engine.py,292,0.01,"krw = max(0.01, s_water ** 3)  # Water relative permeability"
core/unified_engine/engines/fast_engine.py,293,0.01,"krg = max(0.01, s_gas ** 2)  # Gas relative permeability"
core/unified_engine/engines/fast_engine.py,298,0.08,mu_gas = 0.08
core/unified_engine/engines/fast_engine.py,307,0.6,oil_cut = lambda_o / lambda_total if lambda_total > 0 else 0.6
core/unified_engine/engines/fast_engine.py,308,0.4,water_cut = lambda_w / lambda_total if lambda_total > 0 else 0.4
core/unified_engine/engines/fast_engine.py,325,100.0,perm_md = 100.0  # Permeability (mD)
core/unified_engine/engines/fast_engine.py,326,50.0,thickness_ft = 50.0  # Net thickness (ft)
core/unified_engine/engines/fast_engine.py,327,0.25,"well_radius_ft = getattr(self._config, 'well_radius_ft', 0.25)  # 3 inch well"
core/unified_engine/engines/fast_engine.py,329,1000.0,"drainage_radius_ft = getattr(self._config, 'drainage_radius_ft', 1000.0)"
core/unified_engine/engines/fast_engine.py,353,0.75,denominator = mu_oil * (np.log(drainage_radius_ft / rw) + skin_factor - 0.75)
core/unified_engine/engines/fast_engine.py,356,0.1,pi = 0.1  # Fallback
core/unified_engine/engines/fast_engine.py,358,0.00708,pi = (0.00708 * kh) / denominator
core/unified_engine/engines/fast_engine.py,361,0.01,"pi = max(0.01, min(100.0, pi))"
core/unified_engine/engines/fast_engine.py,361,100.0,"pi = max(0.01, min(100.0, pi))"
core/unified_engine/engines/fast_engine.py,371,100.0,"""oil"": np.array([100.0]),  # Placeholder"
core/unified_engine/engines/fast_engine.py,372,10000.0,"""gas"": np.array([10000.0]),"
core/unified_engine/engines/fast_engine.py,373,50.0,"""water"": np.array([50.0]),"
core/unified_engine/engines/fast_engine.py,379,10000.0,"""oil"": 10000.0,"
core/unified_engine/engines/fast_engine.py,381,5000.0,"""water"": 5000.0,"
core/unified_engine/engines/wrapper.py,91,2000.0,"""pressure"": eor_params.initial_pressure_psi if hasattr(eor_params, 'initial_pressure_psi') else 2000"
core/unified_engine/engines/wrapper.py,154,10000.0,"injection_rate = getattr(eor_params, 'injection_rate', 10000.0) * 0.0283  # MSCFD to tons/day"
core/unified_engine/engines/wrapper.py,154,0.0283,"injection_rate = getattr(eor_params, 'injection_rate', 10000.0) * 0.0283  # MSCFD to tons/day"
core/unified_engine/engines/wrapper.py,212,0.01,validation['porosity_valid'] = avg_porosity is not None and 0.01 <= avg_porosity <= 0.5
core/unified_engine/engines/wrapper.py,224,2000.0,"pressure = np.array(state.pressure) if hasattr(state, 'pressure') else np.array([2000.0])"
core/unified_engine/engines/wrapper.py,233,0.7,s_oil = np.ones(len(pressure)) * 0.7
core/unified_engine/engines/wrapper.py,234,0.2,s_water = np.ones(len(pressure)) * 0.2
core/unified_engine/engines/wrapper.py,235,0.1,s_gas = np.ones(len(pressure)) * 0.1
core/unified_engine/engines/wrapper.py,245,5.0,pi = 5.0  # STB/day/psi (productivity index)
core/unified_engine/engines/wrapper.py,248,1000.0,bhp = 1000.0  # psi
core/unified_engine/engines/wrapper.py,259,800.0,solution_gor = 800.0  # scf/stb
core/unified_engine/engines/wrapper.py,279,0.7,initial_sat = 0.7  # Assumed initial oil saturation
core/unified_engine/engines/wrapper.py,283,0.35,return 0.35  # Default estimate
core/unified_engine/engines/wrapper.py,295,80.0,"oil_price = economic_params.get('oil_price_usd_per_bbl', 80.0)"
core/unified_engine/engines/wrapper.py,296,3.0,"gas_price = economic_params.get('gas_price_usd_per_mscf', 3.0)"
core/unified_engine/engines/wrapper.py,297,0.1,"discount_rate = economic_params.get('discount_rate', 0.1)"
core/unified_engine/engines/wrapper.py,298,50.0,"co2_cost = economic_params.get('co2_cost_per_ton', 50.0)"
core/unified_engine/engines/wrapper.py,317,0.0283,daily_co2_tons = injection_rate * 0.0283
core/unified_engine/physics/co2_properties.py,33,7.38,"critical_pressure: Critical pressure (Pa), default ~7.38 MPa"
core/unified_engine/physics/co2_properties.py,34,304.13,"critical_temperature: Critical temperature (K), default ~304.13 K"
core/unified_engine/physics/co2_properties.py,35,0.04401,"molecular_weight: Molecular weight (kg/mol), default ~0.04401 kg/mol"
core/unified_engine/physics/co2_properties.py,36,0.225,"acentric_factor: Acentric factor, default ~0.225"
core/unified_engine/physics/co2_properties.py,39,7376000.0,critical_pressure: float = 7.376e6
core/unified_engine/physics/co2_properties.py,40,304.13,critical_temperature: float = 304.13
core/unified_engine/physics/co2_properties.py,41,0.04401,molecular_weight: float = 0.04401
core/unified_engine/physics/co2_properties.py,42,0.225,acentric_factor: float = 0.225
core/unified_engine/physics/co2_properties.py,44,273.15,reference_temperature: float = 273.15
core/unified_engine/physics/co2_properties.py,67,273.15,temp_f = (temperature - 273.15) * 9 / 5 + 32
core/unified_engine/physics/co2_properties.py,68,6894.76,psi_to_pa = 6894.76
